company_id,line_id,from_station_id,to_station_id,from_lat,from_lon,to_lat,to_lon
3,859,8436,8554,35.116615,136.921673,35.117031,136.929595
3,859,8554,4273,35.117031,136.929595,35.117948,136.93676200000002
3,859,4273,9384,35.117948,136.93676200000002,35.123089,136.948655
3,859,9384,9385,35.123089,136.948655,35.130399,136.954557
3,859,9385,7524,35.130399,136.954557,35.136782000000004,136.96434
3,859,7524,9388,35.136782000000004,136.96434,35.144968,136.964675
3,859,9388,9362,35.144968,136.964675,35.153875,136.966488
3,859,9362,8465,35.153875,136.966488,35.163943,136.963618
3,859,8465,9360,35.163943,136.963618,35.175498,136.966496
3,859,9360,9361,35.175498,136.966496,35.184519,136.962618
3,859,9361,2812,35.184519,136.962618,35.188718,136.954452
3,859,2812,94,35.188718,136.954452,35.190857,136.944342
3,860,1879,7291,35.142944,136.901208,35.132697,136.893091
3,860,7291,9097,35.132697,136.893091,35.124029,136.888237
3,860,9097,6654,35.124029,136.888237,35.113391,136.885933
3,860,6654,2449,35.113391,136.885933,35.105726000000004,136.884544
3,860,2449,5965,35.105726000000004,136.884544,35.099837,136.883128
3,860,5965,8578,35.099837,136.883128,35.093059999999994,136.881906
3,1002,8059,4038,35.19591099999999,136.929731,35.203297,136.929642
3,862,5479,2542,35.020207,136.892574,35.009709,136.893714
3,862,2542,7053,35.009709,136.893714,34.989351,136.90690800000002
3,862,7053,7563,34.989351,136.90690800000002,34.973908,136.912574
3,862,7563,5856,34.973908,136.912574,34.962271,136.915574
3,862,5856,7465,34.962271,136.915574,34.954993,136.915463
3,862,7465,2856,34.954993,136.915463,34.940940000000005,136.916686
3,862,2856,147,34.940940000000005,136.916686,34.931329,136.918408
3,862,147,4124,34.931329,136.918408,34.917497999999995,136.923437
3,862,4124,7596,34.917497999999995,136.923437,34.909165,136.92552
3,862,7596,3512,34.909165,136.92552,34.902194,136.925742
3,862,3512,5919,34.902194,136.925742,34.894084,136.92590900000002
3,862,5919,4632,34.894084,136.92590900000002,34.886278999999995,136.921854
3,862,4632,7116,34.886278999999995,136.921854,34.878696000000005,136.917132
3,862,7116,3904,34.878696000000005,136.917132,34.85831,136.916411
3,862,3904,5920,34.85831,136.916411,34.850589,136.916523
3,862,5920,7867,34.850589,136.916523,34.829229999999995,136.916662
3,862,7867,1090,34.829229999999995,136.916662,34.797233,136.91891299999997
3,862,1090,1089,34.797233,136.91891299999997,34.778013,136.912025
3,864,1269,1270,34.822778,137.22589399999998,34.825431,137.201971
3,864,1270,2977,34.825431,137.201971,34.813322,137.189806
3,864,2977,2020,34.813322,137.189806,34.798323,137.184529
3,864,2020,4715,34.798323,137.184529,34.789907,137.17861299999998
3,864,4715,56,34.789907,137.17861299999998,34.788546000000004,137.16286499999998
3,864,56,6818,34.788546000000004,137.16286499999998,34.789462,137.145894
3,864,6818,4912,34.789462,137.145894,34.792322,137.121063
3,864,4912,2983,34.792322,137.121063,34.793209999999995,137.105174
3,864,2983,1583,34.793209999999995,137.105174,34.793904,137.070789
3,866,6826,937,35.190049,136.870264,35.202603,136.87073600000002
3,866,937,6073,35.202603,136.87073600000002,35.214713,136.87676299999998
3,866,6073,3971,35.214713,136.87676299999998,35.22363499999999,136.876822
3,866,3971,4793,35.22363499999999,136.876822,35.244709,136.871179
3,866,4793,6980,35.244709,136.871179,35.255819,136.873317
3,866,6980,5621,35.255819,136.873317,35.26342899999999,136.874761
3,866,5621,1424,35.26342899999999,136.874761,35.2779,136.87356699999998
3,866,1424,5063,35.2779,136.87356699999998,35.295454,136.870927
3,866,5063,7914,35.295454,136.870927,35.317062,136.872954
3,866,7914,2441,35.317062,136.872954,35.334866,136.872203
3,866,2441,7429,35.334866,136.872203,35.344782,136.900284
3,866,7429,7927,35.344782,136.900284,35.359587,136.916032
3,866,7927,8672,35.359587,136.916032,35.36678,136.925947
3,866,8672,2087,35.36678,136.925947,35.374224,136.939808
3,866,2087,2086,35.374224,136.939808,35.37989,136.945473
3,866,2086,2088,35.37989,136.945473,35.390334,136.94689
3,866,2088,4173,35.390334,136.94689,35.396749,136.944278
3,867,2086,7864,35.37989,136.945473,35.379586,136.962305
3,867,7864,5323,35.379586,136.962305,35.389834,136.97996899999998
3,867,5323,4728,35.389834,136.97996899999998,35.404806,137.010661
3,867,4728,1042,35.404806,137.010661,35.41805499999999,137.01866
3,867,1042,7295,35.41805499999999,137.01866,35.43230300000001,137.03688
3,867,7295,4186,35.43230300000001,137.03688,35.423416,137.055656
3,867,4186,8603,35.423416,137.055656,35.433198,137.087513
3,867,8603,1448,35.433198,137.087513,35.434583,137.105124
3,867,1448,2291,35.434583,137.105124,35.431389,137.121622
3,867,2291,2290,35.431389,137.121622,35.429639,137.127483
3,868,8131,8132,34.874004,136.985627,34.887281,136.989376
3,868,8132,4294,34.887281,136.989376,34.896752,136.99020900000002
3,868,4294,8344,34.896752,136.99020900000002,34.906056,136.992486
3,868,8344,2634,34.906056,136.992486,34.92161,136.989486
3,868,2634,2975,34.92161,136.989486,34.930803999999995,136.98993000000002
3,868,2975,1568,34.930803999999995,136.98993000000002,34.946746000000005,136.989568
3,868,1568,3657,34.946746000000005,136.989568,34.963645,136.99531399999998
3,868,3657,1311,34.963645,136.99531399999998,34.984687,136.993788
3,868,1311,1310,34.984687,136.993788,34.990751,137.00879
3,868,1310,3549,34.990751,137.00879,34.995047,137.02375800000002
3,868,3549,5924,34.995047,137.02375800000002,35.006184999999995,137.039617
3,868,5924,2982,35.006184999999995,137.039617,35.003907,137.045229
3,868,2982,2989,35.003907,137.045229,35.010824,137.077364
3,868,2989,3442,35.010824,137.077364,35.026157,137.095695
3,868,3442,5977,35.026157,137.095695,35.0401,137.114498
3,868,5977,6567,35.0401,137.114498,35.058237,137.129719
3,868,6567,3931,35.058237,137.129719,35.072069,137.15477099999998
3,868,3931,8242,35.072069,137.15477099999998,35.087151,137.156243
3,868,8242,7399,35.087151,137.156243,35.099539,137.162353
3,868,7399,681,35.099539,137.162353,35.107649,137.179991
3,868,681,8072,35.107649,137.179991,35.114755,137.184727
3,868,8072,757,35.114755,137.184727,35.122398,137.178934
3,869,4038,8545,35.203297,136.929642,35.22226699999999,136.93598300000002
3,869,8545,8544,35.22226699999999,136.93598300000002,35.235087,136.93713799999998
3,869,8544,3585,35.235087,136.93713799999998,35.250324,136.93622299999998
3,869,3585,1686,35.250324,136.93622299999998,35.264043,136.93125600000002
3,869,1686,1341,35.264043,136.93125600000002,35.271624,136.931173
3,869,1341,3762,35.271624,136.931173,35.281735,136.92764499999998
3,869,3762,3760,35.281735,136.92764499999998,35.289188,136.9282
3,869,3760,3761,35.289188,136.9282,35.298711,136.935295
3,869,3761,8540,35.298711,136.935295,35.308593,136.94000400000002
3,869,8540,6465,35.308593,136.94000400000002,35.317481,136.94364199999998
3,869,6465,1227,35.317481,136.94364199999998,35.330674,136.950086
3,869,1227,562,35.330674,136.950086,35.351394,136.952501
3,869,562,2086,35.351394,136.952501,35.37989,136.945473
3,870,4438,8244,35.125474,136.912597,35.11367,136.910763
3,870,8244,6970,35.11367,136.910763,35.105588,136.90948600000002
3,870,6970,5590,35.105588,136.90948600000002,35.093255,136.91273700000002
3,870,5590,5732,35.093255,136.91273700000002,35.08034,136.909321
3,870,5732,3410,35.08034,136.909321,35.072814,136.909127
3,870,3410,8592,35.072814,136.909127,35.060871,136.911543
3,870,8592,9171,35.060871,136.911543,35.042872,136.902989
3,870,9171,4340,35.042872,136.902989,35.035067,136.899407
3,870,4340,5479,35.035067,136.899407,35.020207,136.892574
3,870,5479,7734,35.020207,136.892574,35.010958,136.886269
3,870,7734,3317,35.010958,136.886269,35.000265,136.875465
3,870,3317,6170,35.000265,136.875465,34.993655,136.86363300000002
3,870,6170,2154,34.993655,136.86363300000002,34.987766,136.856606
3,870,2154,6203,34.987766,136.856606,34.97835,136.847635
3,870,6203,7282,34.97835,136.847635,34.961685,136.831942
3,870,7282,4363,34.961685,136.831942,34.949631,136.828499
3,870,4363,5774,34.949631,136.828499,34.935438,136.827444
3,870,5774,4704,34.935438,136.827444,34.924646,136.826887
3,870,4704,1275,34.924646,136.826887,34.915273,136.825639
3,870,1275,738,34.915273,136.825639,34.904941,136.828168
3,870,738,5445,34.904941,136.828168,34.897081,136.830723
3,870,5445,4100,34.897081,136.830723,34.891109,136.835084
3,871,655,6779,35.170524,136.908734,35.183384000000004,136.9084
3,871,6779,4659,35.183384000000004,136.9084,35.187134,136.913677
3,871,4659,7227,35.187134,136.913677,35.187911,136.919177
3,871,7227,4387,35.187911,136.919177,35.188245,136.929426
3,871,4387,5676,35.188245,136.929426,35.191533,136.936874
3,871,5676,8779,35.191533,136.936874,35.193606,136.94800800000002
3,871,8779,3449,35.193606,136.94800800000002,35.19618900000001,136.95758999999998
3,871,3449,7818,35.19618900000001,136.95758999999998,35.19713400000001,136.964256
3,871,7818,3752,35.19713400000001,136.964256,35.200106,136.975561
3,871,3752,1456,35.200106,136.975561,35.205105,136.98792
3,871,1456,5643,35.205105,136.98792,35.206967,136.99655800000002
3,871,5643,497,35.206967,136.99655800000002,35.21099500000001,137.010641
3,871,497,213,35.21099500000001,137.010641,35.214216,137.019667
3,871,213,7732,35.214216,137.019667,35.216684,137.03652
3,871,7732,3000,35.216684,137.03652,35.216273,137.052331
3,871,3000,4578,35.216273,137.052331,35.224217,137.069802
3,871,4578,4275,35.224217,137.069802,35.22555,137.077745
3,871,4275,4614,35.22555,137.077745,35.225023,137.084133
3,871,4614,7736,35.225023,137.084133,35.22497100000001,137.097221
3,872,1583,3923,34.793904,137.070789,34.830095,137.072121
3,872,3923,8027,34.830095,137.072121,34.84462,137.048428
3,872,8027,4915,34.84462,137.048428,34.863785,137.057594
3,872,4915,4916,34.863785,137.057594,34.870701000000004,137.06261999999998
3,872,4916,2902,34.870701000000004,137.06261999999998,34.880365999999995,137.062231
3,872,2902,8123,34.880365999999995,137.062231,34.892948,137.060897
3,872,8123,9541,34.892948,137.060897,34.90606,137.077053
3,872,9541,8129,34.90606,137.077053,34.917558,137.088311
3,872,8129,8130,34.917558,137.088311,34.92739,137.08953300000002
3,872,8130,8128,34.92739,137.08953300000002,34.937027,137.090644
3,872,8128,7039,34.937027,137.090644,34.951831,137.092449
3,872,7039,8267,34.951831,137.092449,34.964636,137.092031
3,872,8267,4163,34.964636,137.092031,34.986771999999995,137.085336
3,874,7867,4068,34.829229999999995,136.916662,34.807231,136.866751
3,874,4068,7792,34.807231,136.866751,34.800232,136.862973
3,874,7792,5918,34.800232,136.862973,34.786983,136.864474
3,874,5918,8712,34.786983,136.864474,34.772291,136.860531
3,874,8712,7014,34.772291,136.860531,34.744766,136.875002
3,875,5590,6856,35.093255,136.91273700000002,35.088978000000004,136.899099
3,877,4518,4508,35.198936,136.84571100000002,35.195992,136.825435
3,877,4508,3383,35.195992,136.825435,35.195824,136.806547
3,877,3383,8673,35.195824,136.806547,35.195297,136.78791
3,877,8673,4979,35.195297,136.78791,35.198685,136.767134
3,877,4979,3639,35.198685,136.767134,35.195212,136.750108
3,877,3639,6950,35.195212,136.750108,35.188907,136.73885900000002
3,877,6950,6334,35.188907,136.73885900000002,35.178103,136.730999
3,880,6334,6195,35.178103,136.730999,35.189741,136.72711
3,880,6195,9101,35.189741,136.72711,35.20218300000001,136.72913799999998
3,880,9101,9161,35.20218300000001,136.72913799999998,35.21396,136.727248
3,880,9161,1381,35.21396,136.727248,35.222403,136.72897
3,880,1381,3930,35.222403,136.72897,35.233846,136.732525
3,880,3930,4395,35.233846,136.732525,35.247539,136.736913
3,880,4395,3112,35.247539,136.736913,35.256427,136.739607
3,880,3112,1814,35.256427,136.739607,35.26600900000001,136.747717
3,880,1814,7412,35.26600900000001,136.747717,35.276981,136.757576
3,880,7412,7196,35.276981,136.757576,35.283786,136.765715
3,880,7196,1313,35.283786,136.765715,35.287147,136.778213
3,880,1313,1332,35.287147,136.778213,35.289731,136.78612900000002
3,880,1332,4170,35.289731,136.78612900000002,35.301368,136.797211
3,880,4170,4709,35.301368,136.797211,35.307478,136.79218400000002
3,880,4709,1187,35.307478,136.79218400000002,35.31930999999999,136.774212
3,880,1187,805,35.31930999999999,136.774212,35.324392,136.761186
3,880,805,1793,35.324392,136.761186,35.334946,136.758102
3,881,6334,7292,35.178103,136.730999,35.163804,136.72866399999998
3,881,7292,2766,35.163804,136.72866399999998,35.147523,136.716502
3,881,2766,2216,35.147523,136.716502,35.129441,136.71133600000002
3,881,2216,8759,35.129441,136.71133600000002,35.113865999999994,136.72536200000002
3,883,8230,470,34.822326000000004,137.39651,34.818381,137.387594
3,883,470,4517,34.818381,137.387594,34.823547999999995,137.37053999999998
3,883,4517,7557,34.823547999999995,137.37053999999998,34.829128999999995,137.351986
3,883,7557,2670,34.829128999999995,137.351986,34.837406,137.327792
3,884,5091,7274,35.120977,137.018004,35.118256,137.048696
3,884,7274,8127,35.118256,137.048696,35.123617,137.06686100000002
3,884,8127,2695,35.123617,137.06686100000002,35.127645,137.091386
3,884,2695,3009,35.127645,137.091386,35.126868,137.111301
3,884,3009,4119,35.126868,137.111301,35.121147,137.137077
3,884,4119,4050,35.121147,137.137077,35.115981,137.15502
3,884,4050,7399,35.115981,137.15502,35.099539,137.162353
3,885,8206,357,34.763054,137.38196000000002,34.803049,137.354848
3,885,357,3744,34.803049,137.354848,34.814714,137.345542
3,885,3744,2670,34.814714,137.345542,34.837406,137.327792
3,885,2670,2305,34.837406,137.327792,34.845905,137.321516
3,885,2305,8588,34.845905,137.321516,34.859208,137.31096100000002
3,885,8588,8589,34.859208,137.31096100000002,34.871429,137.288295
3,885,8589,8468,34.871429,137.288295,34.893231,137.259185
3,885,8468,8587,34.893231,137.259185,34.899508000000004,137.242548
3,885,8587,6940,34.899508000000004,137.242548,34.913228000000004,137.21846599999998
3,885,6940,7755,34.913228000000004,137.21846599999998,34.923532,137.19646799999998
3,885,7755,5911,34.923532,137.19646799999998,34.937336,137.18316299999998
3,885,5911,6642,34.937336,137.18316299999998,34.95175,137.167497
3,885,6642,857,34.95175,137.167497,34.954888000000004,137.153387
3,885,857,8771,34.954888000000004,137.153387,34.96097,137.139777
3,885,8771,525,34.96097,137.139777,34.97133,137.11783400000002
3,885,525,4163,34.97133,137.11783400000002,34.986771999999995,137.085336
3,885,4163,1688,34.986771999999995,137.085336,34.999186,137.060671
3,885,1688,5924,34.999186,137.060671,35.006184999999995,137.039617
3,885,5924,443,35.006184999999995,137.039617,35.013379,137.02553500000002
3,885,443,7889,35.013379,137.02553500000002,35.029737,137.016119
3,885,7889,8252,35.029737,137.016119,35.041125,137.008035
3,885,8252,5308,35.041125,137.008035,35.05254,136.99523100000002
3,885,5308,6039,35.05254,136.99523100000002,35.061594,136.980759
3,885,6039,8842,35.061594,136.980759,35.067704,136.971009
3,885,8842,2805,35.067704,136.971009,35.070481,136.960372
3,885,2805,8608,35.070481,136.960372,35.078452,136.951206
3,885,8608,8474,35.078452,136.951206,35.087368,136.93729
3,885,8474,8447,35.087368,136.93729,35.099089,136.933429
3,885,8447,2879,35.099089,136.933429,35.106005,136.93467900000002
3,885,2879,2182,35.106005,136.93467900000002,35.114670000000004,136.930206
3,885,2182,8437,35.114670000000004,136.930206,35.120165,136.920002
3,885,8437,4438,35.120165,136.920002,35.125474,136.912597
3,885,4438,1879,35.125474,136.912597,35.142944,136.901208
3,885,1879,95,35.142944,136.901208,35.151776,136.88876399999998
3,885,95,4372,35.151776,136.88876399999998,35.169785,136.883828
3,885,4372,654,35.169785,136.883828,35.183744,136.872903
3,885,654,6826,35.183744,136.872903,35.190049,136.870264
3,885,6826,4917,35.190049,136.870264,35.195132,136.86520900000002
3,885,4917,7184,35.195132,136.86520900000002,35.19477,136.859098
3,885,7184,4292,35.19477,136.859098,35.195326,136.852404
3,885,4292,4518,35.195326,136.852404,35.198936,136.84571100000002
3,885,4518,1367,35.198936,136.84571100000002,35.204547,136.842028
3,885,1367,4278,35.204547,136.842028,35.211463,136.835322
3,885,4278,5781,35.211463,136.835322,35.226322,136.81843500000002
3,885,5781,806,35.226322,136.81843500000002,35.23545900000001,136.810851
3,885,806,2673,35.23545900000001,136.810851,35.25423499999999,136.80301799999998
3,885,2673,6621,35.25423499999999,136.80301799999998,35.270705,136.800906
3,885,6621,8555,35.270705,136.800906,35.286676,136.79818400000002
3,885,8555,4170,35.286676,136.79818400000002,35.301368,136.797211
3,885,4170,2723,35.301368,136.797211,35.318366,136.78921100000002
3,885,2723,5059,35.318366,136.78921100000002,35.326254,136.785322
3,885,5059,4377,35.326254,136.785322,35.341808,136.779378
3,885,4377,2710,35.341808,136.779378,35.350167,136.777433
3,885,2710,8660,35.350167,136.777433,35.364943,136.770489
3,885,8660,1238,35.364943,136.770489,35.374609,136.764656
3,885,1238,1465,35.374609,136.764656,35.389829,136.76921000000002
3,885,1465,6009,35.389829,136.76921000000002,35.402161,136.768932
3,885,6009,1030,35.402161,136.768932,35.40513400000001,136.766405
3,885,1030,4202,35.40513400000001,136.766405,35.41096599999999,136.760655
3,1057,4100,9415,34.891109,136.835084,34.879677,136.82826
3,1057,9415,9406,34.879677,136.82826,34.860556,136.81606200000002
3,1028,8576,9378,35.168719,136.88222,35.161364,136.881276
3,1028,9378,9383,35.161364,136.881276,35.149257,136.861325
3,1028,9383,9381,35.149257,136.861325,35.140124,136.861862
3,1028,9381,9387,35.140124,136.861862,35.13157,136.861859
3,1028,9387,9386,35.13157,136.861859,35.125032,136.861451
3,1028,9386,9389,35.125032,136.861451,35.114308,136.862665
3,1028,9389,9382,35.114308,136.862665,35.104501,136.861208
3,1028,9382,9379,35.104501,136.861208,35.091463,136.863249
3,1028,9379,9390,35.091463,136.863249,35.075129,136.85407
3,1028,9390,9380,35.075129,136.85407,35.048262,136.848233
3,1058,6924,9417,35.182068,137.021849,35.177551,137.03524099999998
3,1058,9417,9427,35.177551,137.03524099999998,35.171826,137.037598
3,1058,9427,9423,35.171826,137.037598,35.171576,137.050049
3,1058,9423,9421,35.171576,137.050049,35.171889,137.061139
3,1058,9421,9422,35.171889,137.061139,35.174329,137.076751
3,1058,9422,9426,35.174329,137.076751,35.177613,137.087426
3,1058,9426,9424,35.177613,137.087426,35.179217,137.097409
3,1058,9424,9454,35.179217,137.097409,35.176559999999995,137.106309
3,1200,5676,94,35.191863,136.93743899999998,35.19022899999999,136.947431
3,1200,94,2812,35.19022899999999,136.947431,35.188785,136.954388
3,1200,2812,9603,35.188785,136.954388,35.197305,136.956554
3,1200,9603,9604,35.197305,136.956554,35.202504,136.95672
3,1200,9604,9605,35.202504,136.95672,35.210269,136.962022
3,1200,9605,9606,35.210269,136.962022,35.214174,136.968639
3,1200,9606,9607,35.214174,136.968639,35.215956,136.978511
3,1200,9607,9608,35.215956,136.978511,35.218794,136.98285800000002
